1.78E+18,Fri Apr 05 08:43:47 +0000 2024,0,Progres landasan pacu Bandara VVIP IKN Nusantara 14% https://t.co/9WOeJnskzo,1.78E+18,https://pbs.twimg.com/media/GKY4JwpbwAA1Nfa.jpg,,in,"East Borneo, Indonesia",0,0,0,https://twitter.com/Nomahbirashn/status/1776168847382663300,312852705,Nomahbirashn
1.78E+18,Fri Apr 05 08:43:24 +0000 2024,0,OIKN Komitmen fasilitasi warga Sepaku maju seiring pembangunan IKN Nusantara https://t.co/4tzFXbgAOE,1.78E+18,https://pbs.twimg.com/media/GKY4DD4bQAA4kjn.jpg,,in,"East Borneo, Indonesia",0,0,0,https://twitter.com/Nomahbirashn/status/1776168752574534134,312852705,Nomahbirashn
1.78E+18,Fri Apr 05 08:42:13 +0000 2024,0,Walaupun UU tersebut telah disahkan dalam rapat paripurna DPR peralihan status ibu kota dari Jakarta ke IKN Nusantara masih menunggu penerbitan Keputusan Presiden (Keppres) terlebih dahulu.,1.78E+18,,revmen_id,in,Indonesia,0,1,0,https://twitter.com/revmen_id/status/1776168452300079417,3680646260,revmen_id
1.78E+18,Fri Apr 05 07:50:20 +0000 2024,0,OIKN Komitmen fasilitasi warga Sepaku maju seiring pembangunan IKN Nusantara https://t.co/agl74cdEk5,1.78E+18,https://pbs.twimg.com/media/GKYr65ZakAAQ1L5.jpg,,in,"East Borneo, Indonesia",0,0,0,https://twitter.com/VanessaPadmana7/status/1776155397671329995,1.61E+18,VanessaPadmana7
1.78E+18,Fri Apr 05 07:50:14 +0000 2024,0,Progres landasan pacu Bandara VVIP IKN Nusantara 14% https://t.co/bjVxy7QMuo,1.78E+18,https://pbs.twimg.com/media/GKYr5UZa4AADBcq.jpg,,in,"East Borneo, Indonesia",0,0,0,https://twitter.com/VanessaPadmana7/status/1776155369598767467,1.61E+18,VanessaPadmana7
1.78E+18,Fri Apr 05 07:40:13 +0000 2024,0,Progres landasan pacu Bandara VVIP IKN Nusantara 14% https://t.co/SiClOCQJRq,1.78E+18,https://pbs.twimg.com/media/GKYpmkRaMAAASt8.jpg,,in,"East Borneo, Indonesia",0,0,0,https://twitter.com/BarronIndra/status/1776152848524284101,1.50E+18,BarronIndra
1.78E+18,Fri Apr 05 07:40:06 +0000 2024,0,OIKN Komitmen fasilitasi warga Sepaku maju seiring pembangunan IKN Nusantara https://t.co/8aAu2IdKCi,1.78E+18,https://pbs.twimg.com/media/GKYpk5VbwAA51eP.jpg,,in,"East Borneo, Indonesia",0,0,0,https://twitter.com/BarronIndra/status/1776152820258914789,1.50E+18,BarronIndra
1.78E+18,Fri Apr 05 07:27:15 +0000 2024,0,OIKN Komitmen fasilitasi warga Selalu maju seiring pembangunan IKN Nusantara https://t.co/PX7FymOZZD,1.78E+18,https://pbs.twimg.com/media/GKYmoxYaoAAfltv.jpg,,in,,0,0,0,https://twitter.com/Inggridv112/status/1776149588732461274,1.56E+18,Inggridv112
1.78E+18,Fri Apr 05 07:26:41 +0000 2024,0,Progres landasan pacu Bandara VVIP IKN Nusantara 14% https://t.co/8znHkPpI46,1.78E+18,https://pbs.twimg.com/media/GKYmgg_bYAAvScD.jpg,,in,,0,0,0,https://twitter.com/Inggridv112/status/1776149445387882689,1.56E+18,Inggridv112
1.78E+18,Fri Apr 05 07:26:13 +0000 2024,0,Warga setempat akan segera memiliki identitas Kartu Tanda Penduduk (KTP) dengan alamat IKN Nusantara https://t.co/hyBwWQbKgJ,1.78E+18,https://pbs.twimg.com/media/GKYmZj6aMAAL57y.jpg,,in,,0,0,0,https://twitter.com/Inggridv112/status/1776149325753778541,1.56E+18,Inggridv112
1.78E+18,Fri Apr 05 07:19:11 +0000 2024,1,#IKN Nusantara Dibangun Tak Mengabaikan Peran Swasta https://t.co/80k5ir6hCB,1.78E+18,https://pbs.twimg.com/media/GKYkyj4boAEbBaT.jpg,,in,"South Sumatra, Indonesia",0,0,0,https://twitter.com/Vigo__alfindo/status/1776147556143435889,901441285,Vigo__alfindo
1.78E+18,Fri Apr 05 06:53:22 +0000 2024,0,Gus Yahya menegaskan Dukung IKN https://t.co/stZ51Ccjtg,1.78E+18,https://pbs.twimg.com/media/GKYe4KVa8AAHFuE.jpg,SatuNusantara3,in,Sumatera Selatan,0,0,0,https://twitter.com/SatuNusantara3/status/1776141058633584843,1.56E+18,SatuNusantara3
1.78E+18,Fri Apr 05 06:52:56 +0000 2024,0,Semua harus mendukung pembangunan IKN Nusantara https://t.co/jcHgxYq4p7,1.78E+18,https://pbs.twimg.com/media/GKYex60a8AACuGc.jpg,,in,"Kota Palembang, Sumatera Selat",0,0,0,https://twitter.com/AhmadAhlan10/status/1776140951032857040,9.70E+17,AhmadAhlan10
1.78E+18,Fri Apr 05 06:52:49 +0000 2024,0,Semua harus mendukung pembangunan IKN Nusantara https://t.co/SBvRIdLISL,1.78E+18,https://pbs.twimg.com/media/GKYewA0aYAALMLw.jpg,,in,"Kota Palembang, Sumatera Selat",0,0,0,https://twitter.com/AhmadAhlan10/status/1776140919818887336,9.70E+17,AhmadAhlan10
1.78E+18,Fri Apr 05 06:52:44 +0000 2024,0,Semua harus mendukung pembangunan IKN Nusantara https://t.co/wX88RlyXQa,1.78E+18,https://pbs.twimg.com/media/GKYeu5fb0AA_zR_.jpg,,in,"Kota Palembang, Sumatera Selat",0,0,0,https://twitter.com/AhmadAhlan10/status/1776140901129032172,9.70E+17,AhmadAhlan10
1.78E+18,Fri Apr 05 06:52:36 +0000 2024,0,Tokoh adat mendukung IKN https://t.co/XpUrdPwmAO,1.78E+18,https://pbs.twimg.com/media/GKYetDCaIAA-0YP.jpg,SatuNusantara3,in,Sumatera Selatan,0,1,0,https://twitter.com/SatuNusantara3/status/1776140867746648089,1.56E+18,SatuNusantara3
1.78E+18,Fri Apr 05 06:52:21 +0000 2024,0,Pembangunan infrastruktur fisik IKN Nusantara terus dipacu guna mengejar target Upacara Peringatan HUT ke-79 Kemerdekaan RI tanggal 17 Agustus 2024. https://t.co/hJ1Kzgc7e1,1.78E+18,https://pbs.twimg.com/media/GKYen9tbsAAxLTf.jpg,,in,,0,0,0,https://twitter.com/PolitikLingkar/status/1776140805784166850,1.07E+18,PolitikLingkar
1.78E+18,Fri Apr 05 06:50:13 +0000 2024,0,IKN Nusantara awal dari Kejayaan Bangsa dan Negara. #IKNNusantara #IndonesiaJaya https://t.co/ZuE6hBolRU,1.78E+18,https://pbs.twimg.com/media/GKYeKPea4AAcH3k.jpg,Renatasamasa,in,"Kota Batam, Kepulauan Riau",0,1,0,https://twitter.com/Renatasamasa/status/1776140267608805854,1.41E+18,Renatasamasa
1.78E+18,Fri Apr 05 06:50:11 +0000 2024,0,IKN Nusantara awal dari Kejayaan Bangsa dan Negara. #IKNNusantara #IndonesiaJaya https://t.co/CCBPIdJrkJ,1.78E+18,https://pbs.twimg.com/media/GKYeJM0aYAA6M3O.jpg,,in,"Kota Batam, Kepulauan Riau",0,1,0,https://twitter.com/Renatasamasa/status/1776140257722806349,1.41E+18,Renatasamasa
1.78E+18,Fri Apr 05 06:49:44 +0000 2024,0,IKN Nusantara dibangun tak mengabaikan peran swasta https://t.co/TkHl0XWWw4,1.78E+18,https://pbs.twimg.com/media/GKYeDBva0AArCi9.jpg,,in,Sumatera Selatan,0,1,0,https://twitter.com/SatuNusantara3/status/1776140146003354095,1.56E+18,SatuNusantara3
1.78E+18,Fri Apr 05 06:09:17 +0000 2024,0,Pembangunan IKN Nusantara adalah bentuk Pemerataan Pembangunan di Indonesia!! https://t.co/89wnydutJ3,1.78E+18,https://pbs.twimg.com/media/GKYUyonbcAA1sPj.jpg,gungaia,in,"South Sumatra, Indonesia",0,0,0,https://twitter.com/gungaia/status/1776129966239056041,1.40E+18,gungaia
1.78E+18,Fri Apr 05 06:09:10 +0000 2024,0,@PUTRY_NUSANTARA Semangat yuk kawal sampai Pak Prabowo dilantik di IKN ,1.78E+18,,PUTRY_NUSANTARA,in,,0,1,0,https://twitter.com/bvbvrsvmsvm/status/1776129935725539374,1.74E+18,bvbvrsvmsvm
1.78E+18,Fri Apr 05 06:08:12 +0000 2024,0,Mari Kita Dukung Pembangunan IKN Nusantara!! https://t.co/1zfT117sYY,1.78E+18,https://pbs.twimg.com/media/GKYUizhbUAAHfWZ.jpg,,in,"South Sumatra, Indonesia",0,1,0,https://twitter.com/gungaia/status/1776129693877772558,1.40E+18,gungaia
1.78E+18,Fri Apr 05 05:56:53 +0000 2024,1,https://t.co/qjkwY1aqAN PPU Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim melaksanakan Patroli Kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). https://t.co/DWqaNI7dWy,1.78E+18,https://pbs.twimg.com/media/GKYR89SacAABLfp.jpg,,in,"Balikpapan, Indonesia",0,0,0,https://twitter.com/Poldakaltim/status/1776126845047726407,226140504,Poldakaltim
1.78E+18,Fri Apr 05 04:22:31 +0000 2024,0,Menteri PUPR Basuki Hadimuljono menyebutkan pelantikan Presiden RI yang baru dilaksanakan di Ibu Kota Nusantara (IKN). Pengucapan sumpah dan janji Presiden dan Wapres tersebut akan digelar Minggu (20/10/2024). Manchester United #WhatsApp Papua #THEDREAMSHOW3 Onana BEM UI https://t.co/6VbsCQBcGl,1.78E+18,https://pbs.twimg.com/ext_tw_video_thumb/1776102565668884480/pu/img/idB0xokRAUxovosV.jpg,,in,,0,1,0,https://twitter.com/Nidyna10/status/1776103096604856702,1.71E+18,Nidyna10
1.78E+18,Fri Apr 05 04:22:30 +0000 2024,0,Menteri PUPR Basuki Hadimuljono menyebutkan pelantikan Presiden RI yang baru dilaksanakan di Ibu Kota Nusantara (IKN). Pengucapan sumpah dan janji Presiden dan Wapres tersebut akan digelar Minggu (20/10/2024). Manchester United #WhatsApp Papua #THEDREAMSHOW3 Onana BEM UI https://t.co/YebfwWVpSt,1.78E+18,https://pbs.twimg.com/ext_tw_video_thumb/1776102565643747328/pu/img/Bx1ND-EPz-rzdqOy.jpg,,in,,0,1,0,https://twitter.com/Nidyna10/status/1776103093706646014,1.71E+18,Nidyna10
1.78E+18,Fri Apr 05 03:38:42 +0000 2024,0,Dukung pembangunan IKN,1.78E+18,,,in,"Kota Makassar, Sulawesi Selata",0,0,0,https://twitter.com/NusantaraJaya26/status/1776092071356776530,1.75E+18,NusantaraJaya26
1.78E+18,Fri Apr 05 03:53:00 +0000 2024,0,IKN Nusantara????,1.78E+18,,,in,,0,0,0,https://twitter.com/Babahireng2/status/1776095668433748030,1.45E+18,Babahireng2
1.78E+18,Fri Apr 05 03:32:59 +0000 2024,0,@riegosee IKN????,1.78E+18,,riegosee,und,"Kota Makassar, Sulawesi Selata",0,0,0,https://twitter.com/NusantaraJaya26/status/1776090631330566281,1.75E+18,NusantaraJaya26
1.78E+18,Fri Apr 05 03:30:54 +0000 2024,0,@riegosee Keren IKN,1.78E+18,,riegosee,in,"Kota Makassar, Sulawesi Selata",0,0,0,https://twitter.com/NusantaraJaya26/status/1776090106237223149,1.75E+18,NusantaraJaya26
1.78E+18,Fri Apr 05 03:30:34 +0000 2024,0,@meraaahputiiih Banyak investor global yang sudah berkomitmen untuk menanamkan modalnya di IKN Nusantara #IbuKotaNegara,1.78E+18,,meraaahputiiih,in,"Jakarta Capital Region, Indone",0,0,0,https://twitter.com/ema1uel/status/1776090025777926365,238358924,ema1uel
1.78E+18,Fri Apr 05 02:43:04 +0000 2024,0,@meraaahputiiih Banyak investor global yang sudah berkomitmen untuk menanamkan modalnya di IKN Nusantara #IKNNusantara,1.78E+18,,meraaahputiiih,in,,0,0,0,https://twitter.com/yamin94827261/status/1776078070392525264,1.58E+18,yamin94827261
1.78E+18,Fri Apr 05 02:42:03 +0000 2024,0,@meraaahputiiih IKN Nusantara akan meningkatkan daya saing industri manufaktur Indonesia di pasar global. #IbuKotaNegara,1.78E+18,,meraaahputiiih,in,,0,0,0,https://twitter.com/MaghribMenanti/status/1776077812744835419,1.64E+18,MaghribMenanti
1.78E+18,Fri Apr 05 02:42:01 +0000 2024,0,@meraaahputiiih IKN Nusantara dapat meningkatkan kualitas infrastruktur dan konektivitas di Indonesia. #PindahIbuKota,1.78E+18,,meraaahputiiih,in,,0,0,0,https://twitter.com/AliciaLessana/status/1776077807912915158,1.50E+18,AliciaLessana
1.78E+18,Fri Apr 05 02:40:26 +0000 2024,0,@RebeldeFC29 Terima kasih PUPR telah membantu penyelesaian pembangunan IKN Nusantara,1.78E+18,,RebeldeFC29,in,,0,0,0,https://twitter.com/slamet_rajata/status/1776077408006963440,1.70E+18,slamet_rajata
1.78E+18,Fri Apr 05 02:39:44 +0000 2024,0,@meraaahputiiih IKN Nusantara dapat meningkatkan konektivitas digital dan mempercepat transformasi digital di Indonesia. #IKNNusantara,1.78E+18,,meraaahputiiih,in,,0,0,0,https://twitter.com/AyuMaulina6453/status/1776077229660975341,1.72E+18,AyuMaulina6453
1.78E+18,Fri Apr 05 02:39:42 +0000 2024,0,@meraaahputiiih semoga penataan kota ikn nusantara seperti kota BARCELONA DI SPANYOL rapi dan indah #PindahIbuKota,1.78E+18,,meraaahputiiih,in,,0,0,0,https://twitter.com/johnreno441996/status/1776077222287454297,1.67E+18,johnreno441996
1.78E+18,Fri Apr 05 02:17:36 +0000 2024,0,@meraaahputiiih IKN Nusantara membuka peluang besar untuk pengembangan industri baja di Indonesia. #PindahIbuKota,1.78E+18,,meraaahputiiih,in,,0,0,0,https://twitter.com/rockwell58946/status/1776071662578086114,1.74E+18,rockwell58946
1.78E+18,Fri Apr 05 02:09:34 +0000 2024,0,IKN Nusantara magnet pertumbuhan ekonomi baru https://t.co/N04EvaOzzu,1.78E+18,https://pbs.twimg.com/media/GKXd6YzawAAv5jM.jpg,ninie_mis,in,Surakarta Jawa Tengah,0,0,0,https://twitter.com/ninie_mis/status/1776069637597491257,2253618366,ninie_mis
1.78E+18,Fri Apr 05 02:09:32 +0000 2024,0,IKN Nusantara magnet pertumbuhan ekonomi baru https://t.co/7UPqYjqvF5,1.78E+18,https://pbs.twimg.com/media/GKXd49wa4AEnz9y.jpg,ninie_mis,in,Surakarta Jawa Tengah,0,1,0,https://twitter.com/ninie_mis/status/1776069632702742860,2253618366,ninie_mis
1.78E+18,Fri Apr 05 02:09:31 +0000 2024,0,IKN Nusantara magnet pertumbuhan ekonomi baru https://t.co/ca09Hswyzb,1.78E+18,https://pbs.twimg.com/media/GKXd3mVbYAA-n3L.jpg,,in,Surakarta Jawa Tengah,0,1,0,https://twitter.com/ninie_mis/status/1776069628260937929,2253618366,ninie_mis
1.78E+18,Fri Apr 05 01:57:13 +0000 2024,1,IKN Nusantara magnet pertumbuhan ekonomi baru https://t.co/sq295I0Zd5,1.78E+18,https://pbs.twimg.com/media/GKXazKZakAAEEYR.png,,in,Jawa Tengah,0,0,0,https://twitter.com/kellytiemikino/status/1776066532336189807,2428119228,kellytiemikino
1.78E+18,Fri Apr 05 01:57:04 +0000 2024,1,IKN Nusantara dibangun tak mengabaikan peran swasta https://t.co/4tk6KXtKRm,1.78E+18,https://pbs.twimg.com/media/GKXavoMaoAEVt09.png,,in,Jawa Tengah,0,0,0,https://twitter.com/kellytiemikino/status/1776066493257826563,2428119228,kellytiemikino
1.78E+18,Fri Apr 05 01:56:55 +0000 2024,1,Ketua Umum PBNU Gus Yahya menegaskan dukung IKN Nusantara https://t.co/a6ToND5GWl,1.78E+18,https://pbs.twimg.com/media/GKXaqw-aIAErQdW.png,,in,Jawa Tengah,0,0,0,https://twitter.com/kellytiemikino/status/1776066456016527604,2428119228,kellytiemikino
1.78E+18,Fri Apr 05 01:54:58 +0000 2024,0,IKN Nusantara awal dari Kejayaan Bangsa dan Negara. #IKNNusantara #IndonesiaJaya https://t.co/FRXyW8fK6V,1.78E+18,https://pbs.twimg.com/media/GKXahRkasAAC91Z.jpg,AryoDek0,in,"Wonosobo, Indonesia",0,0,0,https://twitter.com/AryoDek0/status/1776065963924111764,1.40E+18,AryoDek0
1.78E+18,Fri Apr 05 01:54:57 +0000 2024,0,IKN Nusantara awal dari Kejayaan Bangsa dan Negara. #IKNNusantara #IndonesiaJaya https://t.co/TNx6LMMnUO,1.78E+18,https://pbs.twimg.com/media/GKXajacbIAAjumw.jpg,AryoDek0,in,"Wonosobo, Indonesia",0,1,0,https://twitter.com/AryoDek0/status/1776065960795087149,1.40E+18,AryoDek0
1.78E+18,Fri Apr 05 01:54:56 +0000 2024,0,IKN Nusantara awal dari Kejayaan Bangsa dan Negara. #IKNNusantara #IndonesiaJaya https://t.co/ymBb6zaeWL,1.78E+18,https://pbs.twimg.com/media/GKXagT0aUAAZ-9z.jpg,,in,"Wonosobo, Indonesia",0,1,0,https://twitter.com/AryoDek0/status/1776065957284474904,1.40E+18,AryoDek0
1.78E+18,Fri Apr 05 01:46:51 +0000 2024,0,@colorhejo_ Mantap IKN Nusantara,1.78E+18,,colorhejo_,in,,0,0,0,https://twitter.com/Anggita_lung/status/1776063924313743440,2907040202,Anggita_lung
1.78E+18,Fri Apr 05 01:40:04 +0000 2024,0,IKN Nusantara Dibangun Tak Mengabaikan Peran Swasta https://t.co/x115DGYhqP,1.78E+18,https://pbs.twimg.com/media/GKXXKX1bYAADvYC.jpg,Ranger_pink21,in,"Banjarnegara, Indonesia",0,0,0,https://twitter.com/Ranger_pink21/status/1776062216346984801,1.57E+18,Ranger_pink21
1.78E+18,Fri Apr 05 01:40:03 +0000 2024,0,IKN Nusantara Dibangun Tak Mengabaikan Peran Swasta https://t.co/ASK16SdZWV,1.78E+18,https://pbs.twimg.com/media/GKXXKXyb0AAhoxT.jpg,Ranger_pink21,in,"Banjarnegara, Indonesia",0,1,0,https://twitter.com/Ranger_pink21/status/1776062212207194548,1.57E+18,Ranger_pink21
1.78E+18,Fri Apr 05 01:40:02 +0000 2024,0,IKN Nusantara Dibangun Tak Mengabaikan Peran Swasta https://t.co/asjogbjVx8,1.78E+18,https://pbs.twimg.com/media/GKXXE-lbcAAmeRl.jpg,,in,"Banjarnegara, Indonesia",0,1,0,https://twitter.com/Ranger_pink21/status/1776062208247800294,1.57E+18,Ranger_pink21
1.78E+18,Fri Apr 05 01:39:26 +0000 2024,0,Pemerintah Provinsi (Pemprov) Papua Barat berencana akan membangun kantor penghubung dan guest house staf di Kota Balikpapan sebagai lokasi yang terdekat dengan Ibu Kota Nusantara (IKN) Kalimantan Timur (Kaltim). #ikn #nusantara Baca selengkapnya https://t.co/KOkXomolwK,1.78E+18,,,in,,0,0,0,https://twitter.com/heralddotID/status/1776062057005375553,1.70E+18,heralddotID
1.78E+18,Fri Apr 05 01:36:20 +0000 2024,0,Pembangunan stadion sepak bola berstandar FIFA menjadi salah satu proyek unggulan dalam pembangunan IKN Nusantara. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/nMxttDN0lo,1.78E+18,https://pbs.twimg.com/media/GKXWTv0bgAAS-rv.jpg,,in,,0,0,0,https://twitter.com/NanaLeonyy1/status/1776061276785135838,1.08E+18,NanaLeonyy1
1.78E+18,Fri Apr 05 01:04:50 +0000 2024,17,Pelantikan presiden terpilih akan dilakukan di IKN Nusantara. Hal itu disampaikan oleh MenPUPR. Goblok Manchester United #WhatsApp Papua #THEDREAMSHOW3 Onana BEM UI Tim Tolol https://t.co/mWEEJhua26,1.78E+18,https://pbs.twimg.com/ext_tw_video_thumb/1776053201881690112/pu/img/PG8yiG2Z1TbXXI2Q.jpg,,in,,1,4,18,https://twitter.com/ikram_adja/status/1776053348401365016,1.40E+18,ikram_adja
1.78E+18,Fri Apr 05 01:04:35 +0000 2024,17,Otorita IKN Nusantara dan Forum Komunikasi Pengusaha IKN Nusantara permudah Investor tanam modal. Pembentukan forum ini sangat bermanfaat bagi para investor maupun calon investor. Goblok Manchester United #WhatsApp Papua #THEDREAMSHOW3 Onana BEM UI Tim Tolol https://t.co/2lyVATc4MQ,1.78E+18,https://pbs.twimg.com/media/GKXPDOmagAAjYXD.jpg,,in,,2,3,15,https://twitter.com/ikram_adja/status/1776053286468206878,1.40E+18,ikram_adja
1.78E+18,Fri Apr 05 00:56:38 +0000 2024,25,Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menyebut?pelantikan presiden?dan wakil presiden periode 2024-2029 akan dilaksanakan di Ibu Kota Nusantara (IKN). ___ Manchester United #WhatsApp Papua #THEDREAMSHOW3 Onana BEM UI https://t.co/WXdm6JgMC5,1.78E+18,https://pbs.twimg.com/ext_tw_video_thumb/1776050074449248256/pu/img/Il3ORnwl-5hczFBH.jpg,,in,Indonesia,2,5,20,https://twitter.com/Saodah1234/status/1776051286733156790,1.27E+18,Saodah1234
1.78E+18,Fri Apr 05 00:50:48 +0000 2024,19,Menteri PUPR Basuki Hadimuljono menyebut rencananya pelantikan Presiden baru akan dilaksanakan di Ibu Kota Nusantara atau IKN. Selain pelantikan Presiden baru upacara peringatan HUT ke-79 RI juga akan digelar di IKN Manchester United #WhatsApp Papua #THEDREAMSHOW3 Onana BEM UI https://t.co/EBgVyY3G0H,1.78E+18,https://pbs.twimg.com/ext_tw_video_thumb/1776049696748019712/pu/img/R85IbnIo_sNXRaBE.jpg,,in,,2,5,18,https://twitter.com/riegosee/status/1776049818210845069,988378254,riegosee
1.78E+18,Fri Apr 05 00:36:02 +0000 2024,0,IKN Nusantara akan menjadi pusat peradaban baru bukan saja di level nasional tapi di tingkatan dunia. Hal ini akan menjadi kebanggaan semua masyarakat Indonesia. #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/aBKSujaelV,1.78E+18,https://pbs.twimg.com/media/GKXIg-_aoAAHxM0.jpg,,in,,0,0,0,https://twitter.com/Gilbert72610580/status/1776046099440267773,1.76E+18,Gilbert72610580
1.78E+18,Thu Apr 04 23:47:35 +0000 2024,18,Menteri PUPR Basuki Hadimuljono mengungkapkan presiden RI ke-8 yang nanti akan menggantikan Presiden Jokowi direncanakan akan dilantik di Ibu Kota Negara (IKN) Nusantara. Manchester Unite #WhatsApp Papua #THEDREAMSHOW3 Onana BEM UI https://t.co/f1c2AYMnt6,1.78E+18,https://pbs.twimg.com/ext_tw_video_thumb/1776033751388262400/pu/img/VD1D0x7ySKq0-n_s.jpg,,in,"DKI Jakarta, Indonesia",1,5,17,https://twitter.com/rasa2086/status/1776033907143737748,1.29E+18,rasa2086
1.78E+18,Fri Apr 05 00:06:10 +0000 2024,0,@rasa2086 Mantap IKN,1.78E+18,,rasa2086,in,"Kota Makassar, Sulawesi Selata",0,0,0,https://twitter.com/NusantaraJaya26/status/1776038584438710554,1.75E+18,NusantaraJaya26
1.78E+18,Fri Apr 05 00:17:16 +0000 2024,18,Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menyebut pelantikan presiden dan wakil presiden periode 2024-2029 akan dilaksanakan di Ibu Kota Nusantara (IKN) Manchester United #WhatsApp Papua #THEDREAMSHOW3 Onana BEM UI https://t.co/tgqaqipdiv,1.78E+18,https://pbs.twimg.com/media/GKXEN1aa8AAQBxB.jpg,,in,,2,4,17,https://twitter.com/riegosee/status/1776041379430531098,988378254,riegosee
1.78E+18,Thu Apr 04 23:45:53 +0000 2024,0,@aiiptu IKN????,1.78E+18,,aiiptu,und,"Kota Makassar, Sulawesi Selata",0,0,0,https://twitter.com/NusantaraJaya26/status/1776033479354134944,1.75E+18,NusantaraJaya26
